Description:	mydgemm

Size:	testGflops/s	refGflops/s	percent
747	14.7		27.7		0.531
748	16.2		28.3		0.573
749	14.8		27.7		0.536
750	16.2		28		0.579
751	14.8		27.6		0.536
752	16.1		28		0.576
753	14.8		27.7		0.533
754	16.3		28.2		0.579
755	14.8		27.9		0.531
756	16.4		28.2		0.579
757	15		28		0.535
758	16.4		28.1		0.582
759	14.9		27.8		0.534
760	16.2		28.1		0.575
761	14.8		27.8		0.534
762	16.3		28.2		0.58
763	14.8		27.7		0.535
764	16.3		28.3		0.575
765	14.5		27.7		0.524
766	15.2		28		0.542
767	13.4		27.7		0.486
768	12		27		0.445
769	12.6		27.2		0.462
770	15.1		27.6		0.546
771	14.2		27.4		0.518
772	16		28		0.57
773	14.6		27.3		0.536
774	15.2		27.7		0.549
775	14.7		27.4		0.535
776	15.9		27.6		0.575
777	14.6		27.4		0.534
778	16.1		27.7		0.582
779	14.7		27.4		0.536
780	16.1		28		0.575
781	14.8		27.5		0.537
782	16.2		27.8		0.582
783	14.7		27.4		0.538
784	16.1		27.6		0.583
785	14.8		27.6		0.534
786	16.3		27.8		0.586
787	14.8		27.5		0.538
788	16.4		28.1		0.583
789	14.9		27.5		0.542
790	16.4		27.8		0.589
791	14.9		27.5		0.542
792	16.3		27.6		0.589
793	14.9		26.4		0.564
794	16.5		27.9		0.592
795	14.9		27.5		0.541
796	16.5		28.1		0.586
797	14.9		27.6		0.543
798	16.3		27.8		0.587
799	14.8		27.5		0.54
800	16.1		27.6		0.582
801	14.6		27.5		0.529
802	16.1		27.9		0.577
803	14.3		27.5		0.521
